Class_71,Class_82,Class_95,Class_41,Class_31,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_23,Class_24,Class_90,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,2102,1,G5040,38.9558194,3002,,11,6811,Block 3002,R,S,-77.0129715,110010021023002,00b300000000000086e9,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7808,1,G5040,38.894728,3002,,11,1007,Block 3002,R,S,-76.9216448,110010078083002,00b30000000000008723,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.0,0.0,0,1301,1,G5040,38.9526632,3002,,11,41854,Block 3002,R,S,-77.0667745,110010013013002,00b30000000000008787,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,9400,1,G5040,38.9371789,3002,,11,19664,Block 3002,R,S,-76.9716858,110010094003002,00b300000000000087db,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,1402,1,G5040,38.9606672,3002,,11,16645,Block 3002,R,S,-77.0718729,110010014023002,00b300000000000087e8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7803,1,G5040,38.8924757,3002,,11,10733,Block 3002,R,S,-76.9363276,110010078033002,00b300000000000087f8,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,9807,1,G5040,38.8273934,3002,,11,29750,Block 3002,R,S,-77.0106464,110010098073002,00b300000000000087fa,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,2802,1,G5040,38.9275163,3002,,11,13045,Block 3002,R,S,-77.0361624,110010028023002,00b3000000000000880b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2101,1,G5040,38.9536244,3002,,11,19533,Block 3002,R,S,-77.0230437,110010021013002,00b30000000000008880,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9904,1,G5040,38.8821137,3002,,11,14649,Block 3002,R,S,-76.9301609,110010099043002,00b30000000000008916,
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0,300,1,G5040,38.916922,3002,,11,35711,Block 3002,R,S,-77.0797153,110010003003002,00b30000000000008935,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,10800,1,G5040,38.8978417,3002,,11,12092,Block 3002,R,S,-77.0494872,110010108003002,00b30000000000008942,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,7603,1,G5040,38.8610686,3002,,11,23643,Block 3002,R,S,-76.9551638,110010076033002,00b3000000000000895e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,5802,1,G5040,38.8954998,3002,,11,12552,Block 3002,R,S,-77.0275483,110010058023002,00b30000000000008989,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,9301,1,G5040,38.9294549,3002,,11,16411,Block 3002,R,S,-76.9833017,110010093013002,00b30000000000008a05,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,600,1,G5040,38.9340654,3002,,11,17186,Block 3002,R,S,-77.0716578,110010006003002,00b30000000000008a30,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0,1804,1,G5040,38.96484,3002,,11,40720,Block 3002,R,S,-77.0317527,110010018043002,00b30000000000008a65,
0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.11,0.04,0.0,0.0,1919,300,1,G5040,38.91455,3003,,11,112257,Block 3003,R,S,-77.0781307,110010003003003,00b300000000000073c9,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.01,0.0,0.0,27,501,1,G5040,38.9225481,3003,,11,54842,Block 3003,R,S,-77.053884,110010005013003,00b300000000000073f8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.13,0.05,0.0,0.0,1808,7301,1,G5040,38.8603809,3003,,11,120506,Block 3003,R,S,-77.0088537,110010073013003,00b30000000000007403,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,3400,1,G5040,38.9169915,3003,,11,7183,Block 3003,R,S,-77.018121,110010034003003,00b300000000000074cb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10800,1,G5040,38.897855,3003,,11,2963,Block 3003,R,S,-77.0486462,110010108003003,00b300000000000074f5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,3200,1,G5040,38.930488,3003,,11,27489,Block 3003,R,S,-77.0215358,110010032003003,00b30000000000007521,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0,7201,1,G5040,38.8743913,3003,,11,51748,Block 3003,R,S,-76.9958031,110010072013003,00b30000000000007532,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,3301,1,G5040,38.9186439,3003,,11,14227,Block 3003,R,S,-77.0128448,110010033013003,00b30000000000007534,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,7409,1,G5040,38.8440257,3003,,11,17517,Block 3003,R,S,-76.9783347,110010074093003,00b30000000000007573,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,2101,1,G5040,38.9536853,3003,,11,27375,Block 3003,R,S,-77.0209693,110010021013003,00b3000000000000763a,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,10400,1,G5040,38.8514881,3003,,11,13446,Block 3003,R,S,-76.9985197,110010104003003,00b30000000000007641,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0,1600,1,G5040,38.9827474,3003,,11,26285,Block 3003,R,S,-77.0348747,110010016003003,00b3000000000000764d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.03,0.0,0.0,0,1804,1,G5040,38.9635929,3003,,11,44584,Block 3003,R,S,-77.0313558,110010018043003,00b3000000000000764e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,10500,1,G5040,38.8779838,3003,,11,15134,Block 3003,R,S,-77.0143131,110010105003003,00b30000000000007662,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,10603,1,G5040,38.903152,3003,,11,20040,Block 3003,R,S,-77.0050297,110010106033003,00b300000000000076ea,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,10602,1,G5040,38.9021837,3003,,11,9766,Block 3003,R,S,-77.0028038,110010106023003,00b3000000000000772a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7100,1,G5040,38.8810132,3003,,11,5170,Block 3003,R,S,-76.9871692,110010071003003,00b3000000000000777b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,8903,1,G5040,38.9046575,3003,,11,7801,Block 3003,R,S,-76.9796658,110010089033003,00b3000000000000778a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,9905,1,G5040,38.8821882,3003,,11,15054,Block 3003,R,S,-76.9255428,110010099053003,00b300000000000077e3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,7603,1,G5040,38.8621839,3003,,11,34172,Block 3003,R,S,-76.9550302,110010076033003,00b30000000000007858,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0,1901,1,G5040,38.9667049,3003,,11,17656,Block 3003,R,S,-77.0267587,110010019013003,00b30000000000007889,
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0,7404,1,G5040,38.8507819,3003,,11,55128,Block 3003,R,S,-76.9840671,110010074043003,00b30000000000007932,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8702,1,G5040,38.9151949,3003,,11,10412,Block 3003,R,S,-77.0012994,110010087023003,00b30000000000007953,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,11100,1,G5040,38.9240134,3003,,11,16076,Block 3003,R,S,-76.9749737,110010111003003,00b30000000000007976,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,102,1,G5040,38.9072282,3003,,11,15879,Block 3003,R,S,-77.0622309,110010001023003,00b3000000000000798d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9904,1,G5040,38.8809995,3003,,11,14875,Block 3003,R,S,-76.9305588,110010099043003,00b300000000000079c4,
0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.07,0.0,0.0,0.0,0,1303,1,G5040,38.94197,3003,,11,70866,Block 3003,R,S,-77.0559574,110010013033003,00b30000000000007a44,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,9301,1,G5040,38.9293647,3003,,11,18420,Block 3003,R,S,-76.9851248,110010093013003,00b30000000000007a95,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0,5202,1,G5040,38.9114979,3003,,11,18605,Block 3003,R,S,-77.033255,110010052023003,00b30000000000007acb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0,10202,1,G5040,38.8855772,3003,,11,30766,Block 3003,R,S,-77.0229526,110010102023003,00b30000000000007ae0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,7804,1,G5040,38.8923237,3003,,11,16437,Block 3003,R,S,-76.93394,110010078043003,00b30000000000007af6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9102,1,G5040,38.9207129,3003,,11,13566,Block 3003,R,S,-76.9865449,110010091023003,00b30000000000007c13,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4300,1,G5040,38.9183855,3003,,11,3915,Block 3003,R,S,-77.0348821,110010043003003,00b30000000000007c2e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,9400,1,G5040,38.9388563,3003,,11,17775,Block 3003,R,S,-76.9734313,110010094003003,00b30000000000007c4d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,10100,1,G5040,38.903087,3003,,11,17064,Block 3003,R,S,-77.032694,110010101003003,00b30000000000007cb7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0,8802,1,G5040,38.9035056,3003,,11,31966,Block 3003,R,S,-76.9878479,110010088023003,00b30000000000007cf1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,7901,1,G5040,38.8951223,3003,,11,9613,Block 3003,R,S,-76.9814859,110010079013003,00b30000000000007d70,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2400,1,G5040,38.9413698,3003,,11,17668,Block 3003,R,S,-77.0241811,110010024003003,00b30000000000007d9e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,1004,1,G5040,38.9466895,3003,,11,18868,Block 3003,R,S,-77.0849959,110010010043003,00b30000000000007db7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,1100,1,G5040,38.9580153,3003,,11,19505,Block 3003,R,S,-77.0730823,110010011003003,00b30000000000007ddb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7803,1,G5040,38.8925378,3003,,11,12058,Block 3003,R,S,-76.9372826,110010078033003,00b30000000000007de7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,7601,1,G5040,38.8713992,3003,,11,22975,Block 3003,R,S,-76.9763956,110010076013003,00b30000000000007e5b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,5601,1,G5040,38.9012609,3003,,11,13001,Block 3003,R,S,-77.0506727,110010056013003,00b30000000000007e6c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,3500,1,G5040,38.9188199,3003,,11,19213,Block 3003,R,S,-77.0234186,110010035003003,00b30000000000007e7b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,4401,1,G5040,38.9186461,3003,,11,10771,Block 3003,R,S,-77.0265134,110010044013003,00b30000000000007eb8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0,9000,1,G5040,38.9222973,3003,,11,111784,Block 3003,R,S,-76.9589225,110010090003003,00b30000000000007ec7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5203,1,G5040,38.9056465,3003,,11,2516,Block 3003,R,S,-77.0317532,110010052033003,00b30000000000007ee6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2002,1,G5040,38.954608,3003,,11,19377,Block 3003,R,S,-77.028751,110010020023003,00b30000000000007f46,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,804,1,G5040,38.9336747,3003,,11,1085,Block 3003,R,S,-77.0860698,110010008043003,00b30000000000007f64,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,3600,1,G5040,38.9230965,3003,,11,21380,Block 3003,R,S,-77.0288768,110010036003003,00b30000000000008038,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,7707,1,G5040,38.8790992,3003,,11,16487,Block 3003,R,S,-76.9308833,110010077073003,00b3000000000000804b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0,5602,1,G5040,38.8989433,3003,,11,59227,Block 3003,R,S,-77.0554678,110010056023003,00b300000000000080d6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,10300,1,G5040,38.9777913,3003,,11,19582,Block 3003,R,S,-77.025456,110010103003003,00b300000000000080d8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,4801,1,G5040,38.9130512,3003,,11,12325,Block 3003,R,S,-77.0181848,110010048013003,00b30000000000008195,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8001,1,G5040,38.8944974,3003,,11,11293,Block 3003,R,S,-76.9873223,110010080013003,00b300000000000081a7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9510,1,G5040,38.9431796,3003,,11,9346,Block 3003,R,S,-77.0051334,110010095103003,00b300000000000081c9,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0699999999999999,0.06,0.0,0.0,0,9509,1,G5040,38.9484142,3003,,11,76164,Block 3003,R,S,-76.9976333,110010095093003,00b300000000000081d0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9700,1,G5040,38.8363053,3003,,11,7771,Block 3003,R,S,-76.9908472,110010097003003,00b300000000000081e6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,600,1,G5040,38.9330049,3003,,11,14434,Block 3003,R,S,-77.0716772,110010006003003,00b300000000000081fc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8200,1,G5040,38.8914743,3003,,11,11020,Block 3003,R,S,-76.9989803,110010082003003,00b30000000000008217,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,5502,1,G5040,38.9079711,3003,,11,19064,Block 3003,R,S,-77.0458666,110010055023003,00b3000000000000824b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,8302,1,G5040,38.8928157,3003,,11,17633,Block 3003,R,S,-76.9955538,110010083023003,00b3000000000000827c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4201,1,G5040,38.9143736,3003,,11,3249,Block 3003,R,S,-77.0387435,110010042013003,00b3000000000000827f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,1200,1,G5040,38.9474858,3003,,11,16447,Block 3003,R,S,-77.0735468,110010012003003,00b300000000000082e8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0,9803,1,G5040,38.8344541,3003,,11,28934,Block 3003,R,S,-77.0051829,110010098033003,00b300000000000082ec,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2702,1,G5040,38.9292517,3003,,11,20662,Block 3003,R,S,-77.0400841,110010027023003,00b300000000000082f9,
0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.04,0.21,0.07,0.0,0.0,0,9807,1,G5040,38.8257339,3003,,11,209041,Block 3003,R,S,-77.0143005,110010098073003,00b3000000000000834c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,7502,1,G5040,38.8529394,3003,,11,18740,Block 3003,R,S,-76.9679864,110010075023003,00b300000000000083e6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,9603,1,G5040,38.8916945,3003,,11,24933,Block 3003,R,S,-76.9534962,110010096033003,00b30000000000008431,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,9811,1,G5040,38.8252988,3003,,11,8167,Block 3003,R,S,-76.998297,110010098113003,00b30000000000008455,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,6700,1,G5040,38.8883858,3003,,11,6308,Block 3003,R,S,-76.9944503,110010067003003,00b3000000000000845c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2102,1,G5040,38.9550558,3003,,11,20637,Block 3003,R,S,-77.0125947,110010021023003,00b3000000000000846c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9505,1,G5040,38.9608293,3003,,11,15216,Block 3003,R,S,-77.0001389,110010095053003,00b3000000000000846f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,5004,1,G5040,38.9046042,3003,,11,8971,Block 3003,R,S,-77.027457,110010050043003,00b3000000000000847a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7808,1,G5040,38.8941772,3003,,11,15011,Block 3003,R,S,-76.9186433,110010078083003,00b30000000000008575,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9503,1,G5040,38.9423723,3003,,11,5908,Block 3003,R,S,-76.9875431,110010095033003,00b300000000000085a3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4901,1,G5040,38.9107187,3003,,11,1548,Block 3003,R,S,-77.0265065,110010049013003,00b30000000000008637,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4902,1,G5040,38.9039542,3003,,11,4175,Block 3003,R,S,-77.0264355,110010049023003,00b300000000000086fc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2302,1,G5040,38.9351382,3003,,11,9836,Block 3003,R,S,-77.0061561,110010023023003,00b3000000000000871f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0,7703,1,G5040,38.8838851,3003,,11,49160,Block 3003,R,S,-76.9486756,110010077033003,00b30000000000008821,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2202,1,G5040,38.9508196,3003,,11,1493,Block 3003,R,S,-77.0194556,110010022023003,00b30000000000008839,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7407,1,G5040,38.8600977,3003,,11,9542,Block 3003,R,S,-76.9937468,110010074073003,00b3000000000000889b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,1402,1,G5040,38.9593559,3003,,11,14648,Block 3003,R,S,-77.068867,110010014023003,00b300000000000088b8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8100,1,G5040,38.8917265,3003,,11,6185,Block 3003,R,S,-76.9942693,110010081003003,00b300000000000088e5,
0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0,1003,1,G5040,38.9475048,3003,,11,18887,Block 3003,R,S,-77.095555,110010010033003,00b3000000000000892b,
0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.1,0.04,0.0,0.0,0,4100,1,G5040,38.9139947,3003,,11,94523,Block 3003,R,S,-77.0540671,110010041003003,00b3000000000000894b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,2201,1,G5040,38.9502915,3003,,11,17894,Block 3003,R,S,-77.0263419,110010022013003,00b3000000000000899b,
0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,1500,1,G5040,38.9722149,3003,,11,21932,Block 3003,R,S,-77.0596946,110010015003003,00b30000000000008a37,
0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0,9602,1,G5040,38.9021887,3003,,11,5908,Block 3003,R,S,-76.9498351,110010096023003,00b30000000000008a4c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,202,1,G5040,38.9072486,3003,,11,11466,Block 3003,R,S,-77.0684218,110010002023003,00b30000000000008a4e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,5802,1,G5040,38.8956745,3003,,11,13362,Block 3003,R,S,-77.0287993,110010058023003,00b30000000000008a50,
0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.04,0.09,0.0,0.0,0.0,4155,501,1,G5040,38.9201722,3004,,11,93807,Block 3004,R,S,-77.0545772,110010005013004,00b30000000000007376,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,300,1,G5040,38.9133522,3004,,11,4085,Block 3004,R,S,-77.0765102,110010003003004,00b30000000000007385,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,1735,7808,1,G5040,38.8939771,3004,,11,16100,Block 3004,R,S,-76.9197974,110010078083004,00b30000000000007402,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,3200,1,G5040,38.9309042,3004,,11,14703,Block 3004,R,S,-77.0191751,110010032003004,00b3000000000000745e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,7407,1,G5040,38.8578459,3004,,11,15147,Block 3004,R,S,-76.9871403,110010074073004,00b30000000000007460,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,1402,1,G5040,38.9593627,3004,,11,14722,Block 3004,R,S,-77.0711869,110010014023004,00b30000000000007478,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0,11100,1,G5040,38.9229443,3004,,11,102225,Block 3004,R,S,-76.9773125,110010111003004,00b300000000000075c0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,8702,1,G5040,38.9144531,3004,,11,10523,Block 3004,R,S,-77.0013014,110010087023004,00b30000000000007630,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,9700,1,G5040,38.8355378,3004,,11,12217,Block 3004,R,S,-76.9901394,110010097003004,00b30000000000007654,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,10800,1,G5040,38.8978332,3004,,11,14767,Block 3004,R,S,-77.0477328,110010108003004,00b300000000000076f7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,1901,1,G5040,38.9655365,3004,,11,19163,Block 3004,R,S,-77.026811,110010019013004,00b30000000000007731,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,4902,1,G5040,38.9036738,3004,,11,18638,Block 3004,R,S,-77.0248343,110010049023004,00b300000000000077f8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,9102,1,G5040,38.9206103,3004,,11,16320,Block 3004,R,S,-76.9850654,110010091023004,00b30000000000007832,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,7804,1,G5040,38.8922174,3004,,11,8953,Block 3004,R,S,-76.9322301,110010078043004,00b30000000000007838,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6700,1,G5040,38.8885699,3004,,11,1013,Block 3004,R,S,-76.9935311,110010067003004,00b3000000000000785b,
