Class_81,Class_71,Class_82,Class_95,Class_41,Class_52,Class_31,Class_42,Class_21,Class_43,Class_11,Class_22,Class_sum,Class_23,Class_24,Class_90,AWATER20,TRACTCE20,COUNTYFP20,MTFCC20,INTPTLAT20,BLOCKCE20,UACE20,STATEFP20,ALAND20,NAME20,UR20,FUNCSTAT20,INTPTLON20,GEOID20,system:index,UATYPE20
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0,50708,5,G5040,38.6007081,1023,,10,44668,Block 1023,R,S,-75.1779339,100050507081023,00b40000000000001070,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50905,5,G5040,38.7848671,1023,,10,7482,Block 1023,R,S,-75.1485372,100050509051023,00b40000000000001080,
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,50103,5,G5040,38.8441384,1023,,10,35542,Block 1023,R,S,-75.3212044,100050501031023,00b4000000000000108e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,50707,5,G5040,38.6221398,1023,,10,17078,Block 1023,R,S,-75.1775024,100050507071023,00b400000000000010fb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,51400,5,G5040,38.4602667,1023,,10,22872,Block 1023,R,S,-75.2225933,100050514001023,00b400000000000012e3,
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,51313,5,G5040,38.5523561,1023,,10,28583,Block 1023,R,S,-75.1227319,100050513131023,00b4000000000000133c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0,50710,5,G5040,38.6383652,1023,,10,35677,Block 1023,R,S,-75.1483504,100050507101023,00b400000000000013ba,
0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0,50604,5,G5040,38.5724823,1023,,10,74700,Block 1023,R,S,-75.3063534,100050506041023,00b400000000000014ea,
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0,51307,5,G5040,38.5569904,1023,,10,66865,Block 1023,R,S,-75.1117814,100050513071023,00b400000000000014ee,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0,50407,5,G5040,38.6798545,1023,,10,29546,Block 1023,R,S,-75.591452,100050504071023,00b4000000000000152f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0,50801,5,G5040,38.803003,1023,,10,30576,Block 1023,R,S,-75.3171252,100050508011023,00b40000000000001546,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,50104,5,G5040,38.9064625,1023,,10,14522,Block 1023,R,S,-75.4384156,100050501041023,00b40000000000001588,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,50711,5,G5040,38.6330116,1023,,10,11323,Block 1023,R,S,-75.1298275,100050507111023,00b400000000000016cb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50304,5,G5040,38.7432521,1023,,10,1569,Block 1023,R,S,-75.6220752,100050503041023,00b4000000000000170d,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,51308,5,G5040,38.5865748,1023,,10,5392,Block 1023,R,S,-75.1205998,100050513081023,00b40000000000001724,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,50503,5,G5040,38.691933,1023,,10,18480,Block 1023,R,S,-75.3926985,100050505031023,00b40000000000001726,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.03,0,50709,5,G5040,38.6401123,1023,,10,61875,Block 1023,R,S,-75.189325,100050507091023,00b4000000000000184b,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,51017,5,G5040,38.716541,1023,,10,13355,Block 1023,R,S,-75.1194202,100050510171023,00b40000000000001a49,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50903,5,G5040,38.7631306,1023,,10,6328,Block 1023,R,S,-75.1564631,100050509031023,00b40000000000001a83,
0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.07,0.28,0.0,0.0,0.0,0,51310,5,G5040,38.482868,1023,,10,274740,Block 1023,R,S,-75.0989024,100050513101023,00b40000000000001aa4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,50302,5,G5040,38.7216562,1023,,10,14063,Block 1023,R,S,-75.5541659,100050503021023,00b40000000000001b50,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,50406,5,G5040,38.6820818,1023,,10,32167,Block 1023,R,S,-75.5943227,100050504061023,00b40000000000001b55,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,50506,5,G5040,38.6894851,1023,,10,8906,Block 1023,R,S,-75.3814853,100050505061023,00b40000000000001b56,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,51202,5,G5040,38.5401686,1023,,10,14636,Block 1023,R,S,-75.0660522,100050512021023,00b40000000000001bc5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,50603,5,G5040,38.590613,1023,,10,7990,Block 1023,R,S,-75.2983928,100050506031023,00b40000000000001be5,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0,51801,5,G5040,38.5632768,1023,,10,45122,Block 1023,R,S,-75.5753285,100050518011023,00b40000000000001cc6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51013,5,G5040,38.6545894,1023,,10,4496,Block 1023,R,S,-75.2108234,100050510131023,00b40000000000001dfe,
0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.48,0.0,0.0,0.06,0,50401,5,G5040,38.6987377,1023,,10,484776,Block 1023,R,S,-75.6347047,100050504011023,00b40000000000001e37,
0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,50701,5,G5040,38.6136073,1023,,10,55255,Block 1023,R,S,-75.2762078,100050507011023,00b40000000000001eb4,
0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.03,1.04,0.01,0.0,2.34,0.0,0.0,0.98,0,50601,5,G5040,38.6194225,1023,,10,2339313,Block 1023,R,S,-75.3104613,100050506011023,00b40000000000001eb9,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0,50408,5,G5040,38.6408439,1023,,10,23054,Block 1023,R,S,-75.5446871,100050504081023,00b40000000000001ec6,
0.0,0.0,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.29,0.0,0.0,0.0,0,51302,5,G5040,38.530929,1023,,10,288912,Block 1023,R,S,-75.1442968,100050513021023,00b40000000000001f84,
0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8300000000000001,0.0,0.0,0.05,0,51900,5,G5040,38.5088945,1023,,10,826725,Block 1023,R,S,-75.6861971,100050519001023,00b4000000000000204e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,51802,5,G5040,38.5625334,1023,,10,6056,Block 1023,R,S,-75.5701219,100050518021023,00b40000000000002131,
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.6699999999999999,0.0,0.0,0.18,0,51702,5,G5040,38.5279522,1023,,10,669171,Block 1023,R,S,-75.4443074,100050517021023,00b400000000000021d8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,51204,5,G5040,38.5148274,1023,,10,18755,Block 1023,R,S,-75.0548879,100050512041023,00b4000000000000223b,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0,51701,5,G5040,38.5517347,1023,,10,112322,Block 1023,R,S,-75.4486001,100050517011023,00b40000000000002266,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.24,0.0,0.0,0.0,0,51201,5,G5040,38.5854322,1023,,10,246690,Block 1023,R,S,-75.0743996,100050512011023,00b400000000000022a8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,51205,5,G5040,38.4638076,1023,,10,12883,Block 1023,R,S,-75.0511488,100050512051023,00b400000000000022cd,
0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.02,0,51502,5,G5040,38.5782036,1023,,10,99968,Block 1023,R,S,-75.2506516,100050515021023,00b4000000000000230c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,51312,5,G5040,38.4701303,1023,,10,17004,Block 1023,R,S,-75.1061929,100050513121023,00b4000000000000243d,
0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.24,0.0,0.3,0.0,0.0,1.28,0.0,0.0,0.2,0,50804,5,G5040,38.699232,1023,,10,1280864,Block 1023,R,S,-75.2708674,100050508041023,00b400000000000024a8,
0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.53,0.01,0.0,0.0,0,50501,5,G5040,38.6574637,1023,,10,539076,Block 1023,R,S,-75.375602,100050505011023,00b4000000000000251e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50706,5,G5040,38.6226843,1023,,10,3204,Block 1023,R,S,-75.1066758,100050507061023,00b400000000000025b1,
0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.8700000000000001,0.0,0.0,0.27,0,50303,5,G5040,38.8128192,1023,,10,861422,Block 1023,R,S,-75.6846923,100050503031023,00b400000000000025d1,
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0,51011,5,G5040,38.721029,1023,,10,14492,Block 1023,R,S,-75.1964011,100050510111023,00b40000000000002601,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,51102,5,G5040,38.7098062,1023,,10,20226,Block 1023,R,S,-75.079518,100050511021023,00b4000000000000260a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.13,0.04,0.0,0.0,0,51314,5,G5040,38.5327495,1023,,10,139393,Block 1023,R,S,-75.1111602,100050513141023,00b400000000000026f8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0,50904,5,G5040,38.7599746,1023,,10,20872,Block 1023,R,S,-75.1586429,100050509041023,00b40000000000002752,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,51501,5,G5040,38.5191204,1023,,10,14218,Block 1023,R,S,-75.2412459,100050515011023,00b40000000000002779,
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,50806,5,G5040,38.7286308,1023,,10,67097,Block 1023,R,S,-75.2727241,100050508061023,00b400000000000029e7,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,50405,5,G5040,38.6531611,1023,,10,31277,Block 1023,R,S,-75.6321952,100050504051023,00b40000000000002c2e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50505,5,G5040,38.6885203,1023,,10,3056,Block 1023,R,S,-75.3871557,100050505051023,00b40000000000002cdc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,50808,5,G5040,38.7411128,1023,,10,16941,Block 1023,R,S,-75.2048852,100050508081023,00b40000000000002d2c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50805,5,G5040,38.7101116,1023,,10,1251,Block 1023,R,S,-75.3660674,100050508051023,00b40000000000002df8,
0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.3399999999999999,0.0,0.0,0.0,0,50703,5,G5040,38.6035196,1023,,10,334185,Block 1023,R,S,-75.2156406,100050507031023,00b40000000000002ed2,
0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0,50101,5,G5040,38.8671267,1023,,10,258102,Block 1023,R,S,-75.4699814,100050501011023,00b40000000000002f3c,
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.01,46071,50701,5,G5040,38.6031668,1024,,10,0,Block 1024,R,S,-75.2574411,100050507011024,00b40000000000000e18,
0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.01,6.44,0.02,0.0,0.0,6285757,51201,5,G5040,38.6021391,1024,,10,167314,Block 1024,R,S,-75.0793503,100050512011024,00b40000000000000ead,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.1,0.0,0.0,0.0,0,50806,5,G5040,38.729438,1024,,10,104199,Block 1024,R,S,-75.2763476,100050508061024,00b40000000000000f8a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0,50406,5,G5040,38.6823718,1024,,10,31993,Block 1024,R,S,-75.5954643,100050504061024,00b40000000000001003,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.07,0.0,0.0,0,50603,5,G5040,38.5895998,1024,,10,84042,Block 1024,R,S,-75.2988167,100050506031024,00b4000000000000129d,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,50104,5,G5040,38.9074211,1024,,10,25180,Block 1024,R,S,-75.4383702,100050501041024,00b400000000000012d4,
0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.0,0.52,0.0,0.0,0.0,0,51702,5,G5040,38.5301008,1024,,10,514925,Block 1024,R,S,-75.455507,100050517021024,00b40000000000001300,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,51202,5,G5040,38.5399932,1024,,10,9011,Block 1024,R,S,-75.0672457,100050512021024,00b40000000000001423,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0,50405,5,G5040,38.650262,1024,,10,60770,Block 1024,R,S,-75.6288954,100050504051024,00b40000000000001444,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.11,0.02,0.0,0.0,0,51314,5,G5040,38.5316546,1024,,10,113677,Block 1024,R,S,-75.1137844,100050513141024,00b40000000000001533,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51017,5,G5040,38.7154528,1024,,10,6447,Block 1024,R,S,-75.1162015,100050510171024,00b4000000000000169c,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,50805,5,G5040,38.7098556,1024,,10,8166,Block 1024,R,S,-75.3628658,100050508051024,00b400000000000016a6,
0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.27,0.02,0.0,0.0,0,50904,5,G5040,38.7551703,1024,,10,262658,Block 1024,R,S,-75.161524,100050509041024,00b4000000000000178e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0,51307,5,G5040,38.5705517,1024,,10,23194,Block 1024,R,S,-75.1221915,100050513071024,00b400000000000017f8,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,51102,5,G5040,38.7091229,1024,,10,20370,Block 1024,R,S,-75.079434,100050511021024,00b4000000000000187c,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0,50707,5,G5040,38.6215083,1024,,10,93560,Block 1024,R,S,-75.1754022,100050507071024,00b400000000000018c4,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0,51400,5,G5040,38.4596087,1024,,10,15516,Block 1024,R,S,-75.2219322,100050514001024,00b400000000000018df,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,51311,5,G5040,38.4580566,1024,,10,24442,Block 1024,R,S,-75.1199591,100050513111024,00b4000000000000196a,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,51313,5,G5040,38.5501175,1024,,10,6701,Block 1024,R,S,-75.1148343,100050513131024,00b400000000000019c6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,51801,5,G5040,38.5625538,1024,,10,24423,Block 1024,R,S,-75.5759219,100050518011024,00b40000000000001a22,
0.0,0.0,0.59,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.86,0.0,0.0,0.1,0,50604,5,G5040,38.5693117,1024,,10,861192,Block 1024,R,S,-75.313525,100050506041024,00b40000000000001a3f,
0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0,50302,5,G5040,38.7154622,1024,,10,18511,Block 1024,R,S,-75.5545182,100050503021024,00b40000000000001a4a,
0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,1.53,0.0,0.0,0.06,0,50801,5,G5040,38.8038072,1024,,10,1535143,Block 1024,R,S,-75.3348159,100050508011024,00b40000000000001adc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0,50711,5,G5040,38.6308157,1024,,10,53184,Block 1024,R,S,-75.137731,100050507111024,00b40000000000001aeb,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0,50708,5,G5040,38.5969927,1024,,10,12725,Block 1024,R,S,-75.1734472,100050507081024,00b40000000000001c2e,
0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.0,0.11,1.98,0.02,0.06,0.74,0,50407,5,G5040,38.6668649,1024,,10,1972153,Block 1024,R,S,-75.5869699,100050504071024,00b40000000000001cf3,
0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.02,0.22,0.0,0.0,0.8799999999999999,0.0,0.0,0.23,0,51701,5,G5040,38.5502642,1024,,10,869649,Block 1024,R,S,-75.4615689,100050517011024,00b40000000000001cf6,
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,50804,5,G5040,38.7070168,1024,,10,6448,Block 1024,R,S,-75.2768445,100050508041024,00b40000000000001d2b,
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0,50710,5,G5040,38.6291062,1024,,10,32932,Block 1024,R,S,-75.1449241,100050507101024,00b40000000000001da1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0,50601,5,G5040,38.6277361,1024,,10,38609,Block 1024,R,S,-75.3208186,100050506011024,00b40000000000001de0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.29,0.27,0.0,0.0,0,51204,5,G5040,38.5168971,1024,,10,290806,Block 1024,R,S,-75.0583381,100050512041024,00b40000000000001e30,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,51013,5,G5040,38.6566033,1024,,10,14027,Block 1024,R,S,-75.2101433,100050510131024,00b40000000000001e8f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0,50709,5,G5040,38.6413369,1024,,10,16231,Block 1024,R,S,-75.185427,100050507091024,00b40000000000001eb7,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51802,5,G5040,38.5632506,1024,,10,2891,Block 1024,R,S,-75.570532,100050518021024,00b40000000000001f03,
0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,50408,5,G5040,38.6401506,1024,,10,56262,Block 1024,R,S,-75.5543649,100050504081024,00b40000000000001f1a,
0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.32,0.0,0.0,0.0,0,51302,5,G5040,38.5337369,1024,,10,314140,Block 1024,R,S,-75.1552716,100050513021024,00b40000000000001fc3,
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.08,0,50401,5,G5040,38.6866656,1024,,10,589424,Block 1024,R,S,-75.677764,100050504011024,00b40000000000002204,
0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.29,0.03,0.05,0.0,0.0,1.0,0.0,0.0,0.35,0,50303,5,G5040,38.8087921,1024,,10,1005294,Block 1024,R,S,-75.6658328,100050503031024,00b400000000000022fc,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,50905,5,G5040,38.7841344,1024,,10,5279,Block 1024,R,S,-75.1464556,100050509051024,00b400000000000023c6,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,51205,5,G5040,38.462854,1024,,10,13137,Block 1024,R,S,-75.0511554,100050512051024,00b40000000000002416,
0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.12,0.07,0.16,0.06,0.07,0.74,0.0,0.0,0.05,0,51502,5,G5040,38.579524,1024,,10,732665,Block 1024,R,S,-75.253773,100050515021024,00b4000000000000254f,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,50506,5,G5040,38.6850234,1024,,10,12049,Block 1024,R,S,-75.3807854,100050505061024,00b40000000000002554,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,51308,5,G5040,38.5859167,1024,,10,5993,Block 1024,R,S,-75.1209379,100050513081024,00b400000000000025e0,
0.02,0.0,0.33,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.22,0,50200,5,G5040,38.775438,1024,,10,636303,Block 1024,R,S,-75.4647414,100050502001024,00b400000000000026b4,
0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.08,0,51900,5,G5040,38.5029159,1024,,10,1647290,Block 1024,R,S,-75.6895092,100050519001024,00b4000000000000271e,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0,50903,5,G5040,38.7624871,1024,,10,7373,Block 1024,R,S,-75.1563025,100050509031024,00b400000000000027a3,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,51312,5,G5040,38.4709582,1024,,10,19706,Block 1024,R,S,-75.1082953,100050513121024,00b40000000000002825,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0,50503,5,G5040,38.692453,1024,,10,17357,Block 1024,R,S,-75.3919088,100050505031024,00b400000000000028a8,
0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.6,0.0,0.0,0.0,0,50703,5,G5040,38.6033738,1024,,10,604564,Block 1024,R,S,-75.2090773,100050507031024,00b400000000000029e5,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50505,5,G5040,38.6886418,1024,,10,1951,Block 1024,R,S,-75.3858962,100050505051024,00b40000000000002a3f,
0.0,0.0,0.96,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.12,0.0,0.0,0.09,0,50105,5,G5040,38.8425619,1024,,10,1119589,Block 1024,R,S,-75.4193784,100050501051024,00b40000000000002a99,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0,51310,5,G5040,38.4800837,1024,,10,50328,Block 1024,R,S,-75.0983982,100050513101024,00b40000000000002b29,
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0,50501,5,G5040,38.6562793,1024,,10,82577,Block 1024,R,S,-75.3803592,100050505011024,00b40000000000002b32,
0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0,50304,5,G5040,38.7507978,1024,,10,789066,Block 1024,R,S,-75.647228,100050503041024,00b40000000000002c54,
