,GEOID,grassland,cultivated_crops,emergent_herbaceous,decidous _forest,shrub,barren_land,evergreen_forest,developed_openspace,mixed_forest,open-water,developed_lowintensity,developed_mediumintensity,developed_highintensity,woodywetlands
217,010139532002,1.16,0.28,0.0,0.0,0.26,0.0,1.11,0.65,1.32,0.07,0.67,0.21,0.0,1.2
218,010139532003,13.83,8.67,0.38,14.51,9.84,0.0,48.9,4.91,21.88,1.23,0.14,0.04,0.0,25.1
219,010139532004,16.12,0.0,0.5,6.16,7.22,0.0,77.75,4.15,18.01,0.1,0.01,0.0,0.0,19.43
220,010139533001,8.55,0.35,0.31,4.28,6.56,0.0,77.23,3.32,19.93,0.23,0.52,0.08,0.0,16.95
221,010139533002,19.28,0.0,0.08,6.42,10.85,0.0,121.07,3.51,19.23,0.31,0.05,0.0,0.0,10.53
222,010139534001,1.31,0.0,0.22,0.39,1.58,0.0,6.16,2.74,2.4,0.08,0.59,0.0,0.0,5.27
223,010139534002,14.71,0.15,0.31,7.13,16.81,0.0,104.02,3.4,34.75,0.39,0.64,0.08,0.08,31.62
224,010139535001,31.24,3.24,1.34,5.72,12.02,0.0,112.63,5.36,37.63,0.61,0.34,0.08,0.0,33.94
225,010150002001,0.01,0.0,0.0,2.21,0.09,0.0,0.11,0.87,0.0,0.0,0.52,0.25,0.02,0.0
226,010150002002,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.29,0.0,0.0,0.46,0.15,0.05,0.0
227,010150003001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.66,0.37,0.17,0.0
228,010150003002,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.28,0.0,0.0,0.71,0.15,0.03,0.0
229,010150004001,0.02,0.0,0.0,2.4,0.0,0.0,0.19,1.73,0.15,0.0,0.22,0.04,0.05,0.0
230,010150004002,0.0,0.0,0.0,0.41,0.0,0.0,0.07,1.0,0.03,0.0,0.25,0.29,0.05,0.0
231,010150004003,0.0,0.0,0.0,0.54,0.0,0.0,0.26,1.18,0.08,0.0,0.48,0.23,0.06,0.0
232,010150005001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.1,0.1,0.03,0.0
233,010150005002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.72,0.08,0.0,0.0
234,010150006001,0.0,0.0,0.0,2.5,0.0,0.0,0.22,1.21,0.0,0.0,1.02,0.66,0.11,0.0
235,010150006002,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.23,0.07,0.0,0.18,0.08,0.0,0.0
236,010150007001,0.02,0.0,0.0,1.79,0.37,0.0,0.36,0.54,0.0,0.0,0.25,0.07,0.0,0.0
237,010150007002,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.72,0.0,0.0,1.16,0.37,0.07,0.0
238,010150007003,3.62,0.0,0.0,19.53,0.51,0.15,4.06,5.68,0.61,0.07,2.27,1.06,0.15,0.0
239,010150008001,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.39,0.0,0.0,1.24,1.18,0.75,0.0
240,010150009001,0.03,0.0,0.0,4.45,0.0,0.0,0.21,0.87,0.19,0.0,0.07,0.0,0.0,0.0
241,010150009002,0.0,0.0,0.0,1.15,0.0,0.0,0.0,1.49,0.21,0.0,0.33,0.0,0.0,0.0
242,010150009003,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.57,0.11,0.0,0.12,0.12,0.0,0.0
243,010150010001,0.17,0.0,0.0,1.21,0.37,0.0,0.89,1.29,0.07,0.0,0.46,0.0,0.0,0.0
244,010150010002,0.07,0.0,0.0,0.3,0.0,0.0,0.15,0.88,0.17,0.0,1.13,0.0,0.01,0.0
245,010150010003,0.0,0.0,0.0,0.28,0.0,0.0,0.22,0.86,0.09,0.0,0.36,0.05,0.0,0.0
246,010150010004,0.2,0.0,0.0,0.98,0.0,0.0,0.22,1.87,0.06,0.0,1.36,1.13,0.32,0.0
247,010150011001,0.05,0.0,0.0,0.59,0.0,0.0,0.28,1.38,0.12,0.15,2.01,1.19,0.58,0.0
248,010150011002,0.35,0.0,0.0,0.71,0.0,0.0,0.49,3.11,1.08,0.0,1.15,0.54,0.0,0.0
249,010150011003,0.0,0.0,0.0,0.36,0.0,0.0,0.06,2.44,0.1,0.07,0.72,0.85,0.15,0.0
250,010150011004,0.98,0.0,0.05,13.24,0.07,0.0,1.34,1.95,0.04,1.05,0.3,0.22,0.15,0.37
251,010150012011,0.0,0.0,0.0,2.18,0.01,0.03,0.22,1.9,0.07,0.0,0.73,0.23,0.0,0.0
252,010150012012,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.28,0.0,0.0,1.14,0.37,0.0,0.0
253,010150012021,0.15,0.0,0.0,13.3,0.52,0.27,0.09,2.22,0.02,0.0,0.59,0.08,0.0,0.0
254,010150012022,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.21,0.0,0.0,0.43,0.27,0.0,0.0
255,010150012023,0.0,0.0,0.0,0.3,0.0,0.0,0.04,2.43,0.22,0.0,0.51,0.03,0.0,0.07
256,010150013001,0.0,0.0,0.0,1.52,0.0,0.0,0.07,1.46,0.0,0.0,0.11,0.07,0.0,0.0
257,010150013002,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.24,0.05,0.0,0.43,0.28,0.07,0.0
258,010150014001,0.22,0.0,0.0,2.15,0.07,0.3,0.58,0.87,0.07,0.0,0.3,0.04,0.0,0.0
259,010150014002,0.27,0.0,0.0,2.3,0.22,0.21,0.72,3.21,0.08,0.0,0.0,0.02,0.0,0.0
260,010150014003,0.0,0.0,0.0,1.05,0.07,0.0,0.15,2.26,0.12,0.0,0.23,0.0,0.0,0.0
261,010150014004,0.22,0.0,0.0,2.3,0.1,0.0,0.17,1.16,0.07,0.0,0.18,0.0,0.0,0.0
262,010150015001,0.05,0.26,0.0,1.72,0.0,0.0,0.55,2.36,0.21,0.0,0.21,0.18,0.0,0.0
263,010150015002,0.47,0.23,0.0,8.06,1.46,0.0,7.2,3.5,0.49,0.28,0.34,0.22,0.07,0.0
264,010150015003,0.07,0.0,0.0,10.03,0.0,0.0,0.44,2.28,0.29,0.06,0.09,0.05,0.18,0.0
265,010150016001,0.15,0.0,0.0,2.27,0.15,0.0,0.72,0.97,0.02,0.0,0.65,0.1,0.02,0.0
266,010150016002,0.0,0.0,0.0,0.87,0.0,0.0,0.07,1.13,0.0,0.0,0.07,0.14,0.0,0.0
267,010150016003,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.94,0.0,0.0,0.43,0.2,0.0,0.0
268,010150016004,0.13,0.0,0.0,2.18,0.0,0.0,0.22,1.12,0.41,0.0,0.15,0.0,0.0,0.07
269,010150017001,0.1,0.0,0.0,1.27,0.0,0.0,0.32,2.2,0.35,0.08,0.22,0.0,0.0,0.0
270,010150017002,0.07,0.15,0.0,3.13,0.3,0.0,0.19,2.57,0.14,0.0,0.61,0.14,0.05,0.0
271,010150017003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.04,0.0,0.29,0.05,0.0,0.0
272,010150017004,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.91,0.03,0.0,0.3,0.0,0.0,0.0
273,010150018001,0.22,0.0,0.0,8.61,0.9,0.0,1.85,0.9,0.29,0.15,0.33,0.0,0.0,0.0
274,010150018002,0.09,0.07,0.0,5.9,0.22,0.0,1.42,1.8,0.17,0.07,0.55,0.0,0.0,0.0
275,010150018003,0.2,0.07,0.0,2.76,0.0,0.0,1.32,1.36,0.14,0.07,0.0,0.0,0.0,0.0
276,010150018004,0.0,0.0,0.0,1.39,0.0,0.0,0.84,1.11,0.07,0.0,0.0,0.0,0.0,0.0
277,010150018005,0.0,0.0,0.0,0.21,0.0,0.0,0.16,1.11,0.01,0.3,0.15,0.0,0.0,0.0
278,010150018006,0.02,0.0,0.0,0.23,0.0,0.0,0.27,1.14,0.09,0.0,0.22,0.0,0.0,0.0
279,010150020001,0.69,0.12,0.0,12.03,0.08,0.0,3.17,2.39,0.5,0.0,0.21,0.0,0.0,0.03
280,010150020002,2.09,2.86,0.0,55.57,3.37,0.07,19.45,1.47,5.81,1.12,0.0,0.0,0.0,0.12
281,010150020003,0.77,1.94,0.3,14.84,0.37,0.02,1.81,1.44,1.2,0.0,0.48,0.0,0.0,0.15
282,010150020004,1.97,2.02,0.07,34.58,1.34,0.07,4.16,1.54,2.32,0.22,0.0,0.07,0.0,0.22
283,010150020005,0.23,0.15,0.0,3.87,0.0,0.0,1.43,1.26,0.54,0.0,0.08,0.0,0.0,0.0
284,010150021011,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.57,0.29,0.07,0.0
285,010150021012,0.04,1.31,0.0,2.77,0.0,0.0,1.48,0.5,0.89,0.0,1.74,0.26,0.05,0.0
286,010150021021,0.21,0.29,0.0,12.99,0.22,0.0,0.52,0.86,1.64,0.0,0.94,0.03,0.02,0.0
287,010150021022,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.0,0.99,0.09,0.0,0.0
288,010150021023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.57,0.0,0.0,0.0
289,010150021031,0.0,0.0,0.0,5.71,0.0,0.0,0.3,0.72,1.1,0.0,1.04,0.09,0.0,0.0
290,010150021032,0.14,0.0,0.0,0.07,0.0,0.0,0.25,1.02,0.3,0.0,1.91,0.35,0.07,0.0
291,010150021033,0.23,0.37,0.0,2.96,0.15,0.0,1.37,2.28,0.93,0.08,1.73,0.39,0.0,0.0
292,010150022001,2.09,4.32,0.15,15.15,0.84,0.0,12.0,1.35,4.37,0.0,0.28,0.08,0.07,0.18
293,010150022002,0.22,0.0,0.0,16.23,0.15,0.0,3.09,1.02,2.69,0.07,0.56,0.0,0.0,0.01
294,010150022003,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.0,0.0,0.78,0.0,0.13,0.0
295,010150022004,0.07,0.0,0.0,0.13,0.0,0.0,0.0,0.33,0.02,0.0,0.78,0.02,0.0,0.19
296,010150023001,4.88,0.93,0.15,19.04,6.19,0.07,20.84,1.51,5.0,0.0,0.47,0.0,0.0,0.07
297,010150023002,0.14,0.37,0.0,0.68,0.07,0.0,0.63,0.67,1.18,0.0,1.17,0.15,0.2,0.07
298,010150023003,0.35,2.09,0.0,0.55,0.0,0.0,0.63,0.84,0.76,0.07,0.95,0.39,0.0,0.1
299,010150023004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.66,0.11,0.04,0.0
300,010150024001,3.13,1.06,0.0,36.86,2.96,0.3,16.36,2.22,7.3,0.07,1.0,0.0,0.0,0.07
301,010150024002,1.72,0.59,0.0,13.98,0.67,0.0,3.56,1.93,3.36,0.0,0.72,0.0,0.0,0.0
302,010150025011,1.23,0.12,0.0,8.87,0.51,0.14,4.51,1.22,0.61,0.07,0.0,0.0,0.0,0.0
303,010150025012,1.31,2.68,0.0,8.97,0.15,0.01,3.75,1.96,2.57,0.15,0.3,0.11,0.0,0.67
304,010150025013,0.63,0.52,0.0,5.15,0.22,0.0,3.23,2.11,0.53,0.02,0.52,0.28,0.0,0.0
305,010150025014,0.49,1.84,0.0,3.24,0.0,0.37,1.16,0.87,0.64,0.07,0.23,0.28,0.0,0.07
306,010150025021,3.92,0.0,0.0,19.59,2.92,0.0,3.83,3.49,1.79,0.3,1.06,0.0,0.0,0.07
307,010150025022,0.87,0.87,0.0,12.35,0.23,0.0,2.33,0.72,1.72,0.0,0.04,0.0,0.0,0.0
308,010150025023,2.25,0.09,0.22,33.81,7.42,0.07,11.48,2.31,6.7,0.0,0.41,0.0,0.0,0.3
309,010150025024,0.34,0.0,0.0,4.91,0.52,0.0,0.7,0.72,1.23,0.06,0.5,0.0,0.0,0.0
310,010150026001,6.03,0.07,0.23,38.59,3.98,0.07,22.41,3.51,3.12,3.51,0.0,0.0,0.0,4.55
311,010150026002,3.09,0.0,0.15,32.35,2.02,0.07,7.89,2.5,2.76,4.69,0.42,0.15,0.0,0.61
312,010150026003,0.52,0.0,0.15,6.78,0.07,0.0,1.41,1.09,0.61,0.06,0.55,0.15,0.0,0.34
313,010159819011,0.97,0.01,0.0,30.16,0.3,0.15,8.92,17.83,1.14,0.18,0.61,1.69,0.94,0.0
314,010159819021,1.75,0.01,0.0,45.88,0.72,0.08,31.45,4.03,2.71,0.0,0.07,0.23,0.15,1.14
315,010159819031,0.63,0.0,0.0,31.77,0.07,0.0,2.95,0.16,0.3,0.0,0.0,0.0,0.0,0.0
316,010179538001,5.12,0.0,0.08,31.93,6.28,0.08,55.49,3.82,4.5,7.99,0.44,0.0,0.0,4.14
317,010179538002,8.84,0.3,0.0,83.72,9.88,0.53,123.12,4.68,5.9,3.36,0.14,0.0,0.0,6.19
318,010179538003,7.79,0.0,0.15,22.41,5.69,0.0,46.66,1.68,3.96,0.0,0.32,0.0,0.0,4.8
319,010179539001,3.51,0.0,0.0,17.53,3.38,0.08,38.35,1.26,3.11,2.66,0.09,0.0,0.0,9.52
320,010179539002,0.0,0.0,0.0,0.15,0.07,0.0,0.96,0.26,0.22,0.0,0.63,0.0,0.03,0.31
321,010179539003,0.15,0.0,0.0,1.9,0.0,0.08,2.22,1.14,0.32,0.0,0.52,0.0,0.0,0.0
322,010179539004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.52,0.0,0.0,0.0
323,010179540001,8.36,0.0,0.08,51.91,13.53,0.08,78.05,3.46,3.11,0.15,0.07,0.0,0.0,10.57
324,010179540002,3.01,0.0,0.0,24.47,2.98,0.0,42.01,1.76,3.23,0.3,0.15,0.07,0.0,5.13
325,010179540003,0.77,0.0,0.08,4.13,0.29,0.0,12.06,0.5,0.93,0.08,0.75,0.08,0.05,0.23
326,010179540004,0.76,0.0,0.0,5.24,0.53,0.07,9.13,0.38,1.13,0.6,0.36,0.05,0.02,0.57
327,010179540005,4.73,0.0,0.0,33.64,11.14,0.01,54.23,1.66,4.12,1.04,0.99,0.41,0.0,5.0
328,010179540006,7.19,0.0,0.0,64.17,14.74,0.08,76.56,3.63,7.4,0.76,0.4,0.0,0.0,11.42
329,010179542001,0.16,0.0,0.0,6.27,0.3,0.08,7.14,0.89,0.83,0.08,0.59,0.0,0.0,1.13
330,010179542002,0.0,0.0,0.0,0.01,0.0,0.0,0.25,1.2,0.24,0.0,0.3,0.0,0.0,0.0
331,010179542003,1.46,0.0,0.09,5.22,2.5,0.08,16.79,1.21,1.15,0.15,0.39,0.0,0.0,2.98
332,010179543001,0.15,0.0,0.0,1.05,0.04,0.0,1.78,1.79,0.56,0.07,0.9,0.05,0.0,0.28
333,010179543002,0.15,0.0,0.0,0.21,0.0,0.0,1.08,0.72,0.23,0.0,0.1,0.12,0.0,0.0
334,010179543003,0.0,0.0,0.0,0.03,0.0,0.0,1.05,0.25,0.4,0.0,0.36,0.08,0.0,0.38
335,010179543004,2.41,0.0,0.0,6.63,2.03,0.08,7.88,0.65,1.6,0.0,0.4,0.03,0.08,1.95
336,010179543005,6.02,0.45,0.06,13.36,3.95,0.0,24.35,1.32,2.39,0.38,1.32,0.28,0.36,10.64
337,010179544001,0.07,0.0,0.0,0.3,0.0,0.0,0.72,1.07,0.61,0.03,0.96,0.12,0.03,0.35
338,010179545001,0.0,0.0,0.0,0.16,0.0,0.0,0.15,0.67,0.15,0.0,0.7,0.07,0.0,0.36
339,010179545002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.86,0.15,0.02,0.03
340,010179545003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.65,0.0,0.04,0.0
341,010179545004,0.0,0.0,0.0,0.22,0.0,0.0,0.37,0.72,0.23,0.0,0.36,0.18,0.0,0.09
342,010179546001,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.51,0.03,0.46,0.73,0.07,0.13,0.0
343,010179546002,0.0,0.0,0.0,0.45,0.0,0.0,0.7,0.58,0.23,0.07,0.98,0.1,0.03,0.57
344,010179546003,0.0,0.0,0.0,0.15,0.0,0.0,0.37,0.5,0.26,0.14,1.52,0.06,0.07,0.37
345,010179547001,0.0,0.0,0.0,0.84,0.0,0.0,1.25,0.81,0.61,0.12,0.51,0.05,0.0,0.05
346,010179547002,0.52,0.0,0.0,2.57,0.45,0.0,4.7,1.33,1.6,0.35,0.53,0.02,0.0,0.34
347,010179547003,0.23,0.0,0.0,0.13,0.0,0.08,1.64,0.49,0.69,0.0,0.72,0.05,0.15,0.08
348,010179547004,0.55,0.0,0.0,5.31,0.55,0.0,2.39,0.37,1.94,0.0,0.04,0.0,0.0,0.09
349,010199557011,0.71,0.88,0.0,3.32,0.07,0.11,1.47,1.32,0.49,10.01,0.69,0.09,0.0,0.35
350,010199557012,2.68,1.26,0.0,3.5,0.15,0.0,2.7,1.19,0.28,13.84,0.22,0.14,0.0,0.0
351,010199557013,7.4,5.0,0.0,23.94,4.76,0.0,18.98,2.0,6.27,4.65,0.07,0.0,0.0,1.68
352,010199557021,4.76,2.6,0.0,86.9,6.29,0.04,34.57,3.17,18.95,0.66,0.07,0.0,0.0,0.07
353,010199557022,8.52,7.05,0.0,54.98,9.85,0.15,35.97,3.73,11.71,7.5,0.22,0.0,0.0,0.93
354,010199558001,2.19,3.73,0.0,21.01,2.66,0.16,10.05,3.47,3.28,19.86,0.26,0.07,0.0,0.62
355,010199558002,2.09,2.26,0.0,15.8,1.5,0.07,4.44,1.28,4.77,0.25,0.07,0.15,0.0,0.0
356,010199558003,1.25,2.0,0.0,25.22,1.44,0.0,4.21,1.41,4.99,0.48,0.47,0.07,0.07,0.0
357,010199558004,2.49,24.59,0.07,8.89,1.2,0.07,5.85,1.62,4.19,12.4,1.21,0.67,0.07,0.22
358,010199559001,0.84,18.19,0.07,7.82,1.28,0.0,7.16,2.76,3.47,0.67,2.59,0.43,0.11,0.09
359,010199559002,5.84,17.73,0.07,11.47,5.04,0.0,25.05,1.4,3.7,2.6,0.28,0.0,0.0,0.79
360,010199559003,11.18,9.95,0.07,45.27,14.83,0.67,33.53,2.4,10.39,0.07,0.45,0.0,0.0,9.61
361,010199560001,2.97,6.98,0.15,3.14,0.23,0.22,6.25,1.49,2.36,8.47,1.1,0.0,0.0,0.07
362,010199560002,0.45,0.35,0.0,0.59,0.29,0.0,1.12,0.55,0.8,0.0,0.94,0.25,0.21,0.22
363,010199560003,0.32,5.56,0.0,0.97,0.07,0.0,1.63,1.33,0.51,8.34,2.93,0.73,0.05,0.07
364,010199561001,3.54,12.39,0.37,3.35,0.68,0.15,2.38,1.21,1.49,12.01,0.18,0.0,0.0,0.82
365,010199561002,5.88,14.88,0.22,6.05,1.53,0.07,13.16,0.82,3.52,11.21,0.07,0.0,0.0,3.64
366,010199561003,10.96,7.62,0.0,66.72,9.92,0.07,47.27,3.76,11.99,0.82,0.0,0.0,0.0,1.4
367,010199561004,4.76,7.39,0.0,8.48,6.46,0.0,34.44,1.3,4.61,1.01,0.12,0.0,0.0,0.48
368,010210601011,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.23,0.0,0.0,0.61,0.03,0.0,0.06
369,010210601012,0.11,0.0,0.0,0.69,0.04,0.0,0.23,0.94,0.46,0.0,0.43,0.32,0.07,0.92
370,010210601013,0.83,0.15,0.0,6.96,0.94,0.08,1.31,0.98,2.36,0.0,0.05,0.03,0.0,1.22
371,010210601014,0.01,0.0,0.08,1.84,0.38,0.0,0.28,1.22,1.17,0.08,1.12,1.11,0.17,0.68
372,010210601021,0.1,0.17,0.0,0.75,0.23,0.0,0.43,0.43,0.85,0.0,0.21,0.01,0.0,1.46
373,010210601022,0.38,0.0,0.08,1.15,0.0,0.0,0.15,0.79,0.9,0.0,0.57,0.2,0.39,0.79
374,010210601023,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.46,0.13,0.2,0.37
375,010210601024,0.06,0.0,0.0,1.46,0.15,0.0,0.15,1.6,0.59,0.0,0.64,0.12,0.08,0.18
376,010210601025,0.45,0.21,0.0,5.0,0.81,0.08,1.91,1.36,2.39,0.0,0.49,0.45,0.0,4.85
377,010210602001,1.36,0.0,0.0,12.67,1.55,0.0,4.32,1.89,1.38,0.15,0.72,0.27,0.0,0.6
378,010210602002,3.3,0.0,0.0,27.83,3.13,0.0,14.83,1.68,3.24,2.91,0.0,0.0,0.0,0.0
379,010210603001,2.61,0.0,0.08,48.72,5.42,0.15,40.41,1.93,8.8,0.97,0.38,0.09,0.0,1.61
380,010210603002,10.24,0.0,0.08,48.17,15.43,0.0,54.08,3.75,7.25,8.39,0.15,0.0,0.0,0.41
381,010210604011,0.68,0.08,0.08,4.83,0.52,0.0,2.8,1.53,1.17,0.15,0.58,0.26,0.07,2.42
382,010210604012,0.31,0.0,0.0,5.91,0.75,0.23,2.01,0.63,1.4,0.0,0.54,0.42,0.0,0.62
383,010210604013,1.05,0.38,0.08,7.63,1.67,0.0,6.44,1.27,4.8,0.21,0.61,0.3,0.0,3.18
384,010210604021,0.45,0.0,0.0,14.22,0.99,0.23,15.76,1.44,3.68,0.26,0.64,0.21,0.05,1.09
385,010210604022,2.01,0.0,0.0,13.46,1.78,1.12,5.85,1.37,1.83,1.26,0.22,0.0,0.04,1.36
386,010210604023,6.15,1.35,0.08,19.55,7.39,0.15,12.1,1.82,2.67,0.3,0.08,0.0,0.0,2.42
387,010210604024,0.75,0.23,0.0,6.61,2.38,0.08,10.84,1.01,1.63,0.04,0.62,0.0,0.0,0.49
388,010210604025,2.34,0.0,0.15,13.18,2.83,0.57,11.97,1.1,4.15,0.53,0.4,0.0,0.0,3.33
389,010210605001,4.85,0.49,0.3,16.57,10.45,0.08,22.98,1.45,6.25,0.08,0.0,0.09,0.0,7.4
390,010210605002,12.26,0.23,1.66,17.63,12.04,0.08,43.05,2.57,15.27,0.23,0.23,0.17,0.0,23.95
391,010210605003,6.66,0.23,0.23,46.28,11.17,0.0,84.4,2.91,37.53,0.15,0.38,0.41,0.0,16.23
392,010210606001,9.04,0.15,0.83,28.3,11.03,0.15,35.87,2.75,20.93,0.0,0.45,0.0,0.0,15.77
393,010210606002,7.08,0.04,0.08,27.24,5.27,0.0,23.53,1.53,10.01,0.0,0.04,0.0,0.0,5.25
394,010210607001,2.46,0.15,0.0,24.42,2.7,0.0,9.97,1.42,2.79,2.74,0.11,0.0,0.0,0.17
395,010210607002,2.05,1.4,0.08,11.67,3.71,0.23,5.9,1.2,4.52,0.0,0.45,0.06,0.0,4.81
396,010210607003,6.45,0.98,0.0,42.92,4.76,0.0,16.8,2.24,9.47,1.95,0.28,0.0,0.0,2.0
397,010210607004,1.12,0.41,0.0,14.91,2.09,0.0,6.64,1.61,4.43,0.08,0.29,0.19,0.07,4.09
398,010239567001,9.01,0.12,1.59,3.01,5.34,0.06,42.1,3.4,15.46,0.15,0.0,0.0,0.0,37.67
399,010239567002,13.5,0.03,0.58,9.45,15.52,0.0,53.07,2.08,35.69,0.08,0.0,0.0,0.0,18.87
400,010239567003,6.39,0.0,0.03,2.93,7.9,0.0,26.46,1.38,17.09,0.3,0.0,0.0,0.0,12.83
401,010239567004,15.57,0.3,1.29,13.62,12.18,0.56,72.16,4.33,37.81,3.64,0.83,1.14,0.23,52.55
402,010239568001,11.18,2.33,1.22,6.66,9.31,0.08,43.14,2.29,23.79,2.57,0.15,0.0,0.0,50.5
403,010239568002,19.44,0.0,0.53,5.55,18.82,0.0,104.96,2.81,53.21,0.61,0.12,0.06,0.0,20.01
404,010239568003,6.43,0.0,0.38,0.89,3.03,0.08,30.65,1.23,11.41,0.08,0.26,0.11,0.01,5.4
405,010239568004,40.14,0.0,1.91,4.36,11.16,0.08,58.11,3.28,58.92,4.04,0.0,0.0,0.0,57.77
406,010239568005,11.22,0.0,0.08,3.58,4.84,0.0,19.54,2.96,8.92,0.47,0.15,0.06,0.06,16.39
407,010239569001,7.05,0.0,0.08,0.01,3.95,0.0,38.36,0.92,13.84,0.0,0.0,0.0,0.0,4.34
408,010239569002,17.69,0.0,0.38,0.86,15.35,0.06,144.68,4.89,53.17,0.08,0.0,0.0,0.0,29.32
409,010239569003,5.09,0.0,0.0,3.28,7.16,0.1,52.66,1.65,31.24,0.15,0.11,0.07,0.0,16.05
410,010239569004,11.27,0.15,1.14,0.76,5.36,0.07,22.61,2.59,21.98,0.53,0.25,0.0,0.0,36.92
411,010239570001,12.23,0.0,0.53,1.22,18.68,0.31,83.15,2.83,58.29,2.88,0.11,0.0,0.0,52.17
412,010239570002,12.69,0.08,0.15,0.53,17.59,0.0,84.59,3.86,79.71,0.08,0.05,0.0,0.0,16.0
413,010259575001,10.48,0.0,0.25,1.72,15.32,0.08,114.58,2.19,21.35,0.15,0.33,0.35,0.0,18.22
414,010259575002,4.42,0.0,0.11,0.15,7.6,0.08,26.43,1.8,12.4,0.11,0.19,0.0,0.0,8.32
415,010259576011,39.26,0.0,0.91,3.38,62.79,0.0,284.31,4.89,44.34,0.08,0.0,0.0,0.0,43.52
416,010259576021,5.09,0.0,0.0,0.23,3.11,0.08,22.23,1.22,13.63,0.08,0.13,0.19,0.23,4.61
417,010259576022,1.51,0.0,0.08,0.08,4.22,0.0,12.14,1.69,5.98,0.08,0.41,0.26,0.15,1.28
418,010259576023,5.33,0.0,0.02,0.96,6.14,0.0,36.2,1.66,18.92,0.03,0.41,0.27,0.0,1.85
419,010259576024,4.36,0.0,0.0,0.58,3.4,0.0,14.52,2.36,6.54,0.0,0.17,0.09,0.0,1.54
420,010259576025,0.19,0.0,0.0,0.0,0.43,0.0,1.54,1.39,1.26,0.0,0.33,0.42,0.08,0.08
421,010259577001,8.15,0.0,0.69,0.15,10.39,0.0,34.65,2.18,29.85,1.27,0.0,0.0,0.0,28.2
422,010259577002,15.0,0.83,1.06,3.22,19.32,0.0,75.64,3.22,57.75,7.76,0.08,0.0,0.0,67.36
423,010259578001,6.95,0.0,0.38,1.14,16.13,0.0,37.18,1.5,35.53,0.0,0.19,0.01,0.01,14.34
424,010259578002,1.62,0.0,0.08,0.76,2.34,0.18,26.06,2.56,24.43,0.23,0.4,0.42,0.06,9.77
425,010259578003,9.63,4.08,0.0,2.17,15.77,0.0,117.59,3.33,42.83,0.76,0.0,0.03,0.0,25.31
426,010259578004,5.88,0.8,0.54,9.18,10.73,0.15,85.45,1.74,55.5,2.53,0.0,0.0,0.0,64.96
427,010259578005,8.5,0.15,0.38,0.69,13.67,0.28,50.23,2.28,27.2,0.0,0.4,0.11,0.0,15.53
428,010259578006,3.49,0.0,0.0,0.15,6.14,0.0,25.36,1.72,16.7,0.0,0.31,0.14,0.01,3.28
429,010259579011,12.81,0.08,1.55,2.63,32.22,0.32,77.39,2.03,75.23,2.46,0.0,0.0,0.0,65.11
430,010259579012,4.09,0.0,0.17,0.2,3.39,0.79,26.98,2.1,33.89,1.31,0.75,0.43,0.03,26.45
431,010259579021,1.48,0.0,0.0,0.08,4.97,0.11,13.86,1.52,9.35,0.0,0.18,0.09,0.0,1.64
432,010259579022,0.08,0.0,0.0,0.15,0.32,0.0,0.99,1.19,1.82,0.0,0.25,0.13,0.12,0.07
433,010259579023,0.0,0.0,0.0,0.0,0.0,0.03,0.57,1.05,0.26,0.0,0.35,0.0,0.09,0.0
434,010259579024,3.03,0.0,0.33,0.34,3.32,0.69,17.89,3.22,14.33,2.45,0.71,0.65,0.22,20.79
435,010259580011,8.31,0.0,0.0,2.34,16.52,0.12,67.7,2.57,27.33,0.0,0.05,0.0,0.08,13.27
436,010259580021,19.84,0.08,6.11,0.92,19.59,0.74,155.73,4.5,34.55,15.75,0.0,0.0,0.0,203.84
